1.976196423216322443e-08,-6.000531352034881445e-09
3.481913272520131129e-08,-1.701264568232639560e-09
1.977567481880419439e-08,-6.014106500586158533e-09
3.491403508903425896e-08,-1.628545287730339477e-09
3.310255021948983859e-08,-6.697285597505150877e-09
2.024665566992992705e-08,-1.620842605696218361e-09
2.011099147841478759e-08,-1.748601736289593926e-09
1.592345402167216068e-08,-1.799353380271689290e-09
3.307912716734101894e-08,-6.716201801090442614e-09
2.173121110772912333e-08,-4.500436065322300553e-09
1.702997102738233020e-08,-3.025055250732072658e-09
2.615982608838575866e-08,-3.548113013841622011e-09
2.614861570172863841e-08,-3.533375567546128975e-09
1.894844799145509444e-08,-8.275211419692999695e-10
2.746848082117882727e-08,-3.559392686600111740e-09
2.746242178950579461e-08,-3.564303369682530671e-09
3.117591949267030613e-08,-6.720068147084841159e-09
2.953481813907306673e-08,-6.428695090747986119e-09
2.740843617759846975e-08,-3.565361590080744440e-09
2.740449638797133259e-08,-3.568422458455564220e-09
2.415751976441486487e-08,-4.074398869414480249e-09
2.419014905182604645e-08,-4.051149680746592786e-09
2.743500664539313351e-08,-3.560883714472144946e-09
2.744134673403445915e-08,-3.569369392684120460e-09
1.986258397230228103e-08,-6.005984546034296150e-09
2.485570445359088065e-08,-6.002722068012919897e-09
2.952262399342678774e-08,-6.437960472047404977e-09
1.987284261736932855e-08,-6.015991912768438322e-09
1.918405486507202820e-08,-9.199500761731884385e-10
1.713332402124601757e-08,-2.589320338554387908e-09
3.833007065579649458e-08,-3.734774841763917751e-10
3.280268487532999977e-08,-6.691992546373126261e-09
3.277600399505644086e-08,-6.712633048456651325e-09
1.996948863404753347e-08,-6.009714439322254374e-09
1.996697951102026374e-08,-6.007248998500849708e-09
2.458971425009823884e-08,-7.906085176490480259e-09
3.294910552812627659e-08,-6.693132347351362664e-09
3.473250373626709175e-08,-1.503123327921516622e-09
1.560527402731054692e-08,-1.960893292641242096e-09
3.292239488648295268e-08,-6.714275225895912112e-09
3.886601353800476171e-08,-6.941957382241232010e-09
2.038791324858813501e-08,-5.945421188297504366e-09
2.037806310271319294e-08,-5.957308653455000202e-09
2.202757630989665955e-08,-2.614486511406167026e-09
2.200941954074143290e-08,-2.629738476196777307e-09
2.870050016508754477e-08,-5.071475626598097431e-09
3.832816649993100582e-08,-6.657584532256844217e-09
2.471950811173354312e-08,-5.904464990104190633e-09
2.008450174629802266e-08,-6.004537479161357116e-09
1.595274994539608097e-08,-1.502278158326571207e-09
2.008526553437093051e-08,-6.005297174793567010e-09
2.727996924041177337e-08,-3.553265748741096004e-09
2.727799980695984581e-08,-3.554809311590722993e-09
2.933118779400558427e-08,-6.391893964590251247e-09
1.955080626603060091e-08,-2.659047571916187738e-10
2.855564658307208716e-08,-6.485901261276583638e-09
1.676443002052492041e-08,-2.285994604699270653e-09
3.501166534066455985e-08,-9.697436519809146863e-09
1.974205560964556143e-08,-1.115928063307390001e-09
2.171899500040686287e-08,-4.932278286182348354e-09
4.438481447653276575e-08,-3.307785959214849680e-09
2.929424417450278881e-08,-6.419186193088447793e-09
2.732601116109192496e-08,-3.554569789741673723e-09
2.732953667459828933e-08,-3.559753212422830073e-09
2.002771931083895844e-08,-3.233636391079932121e-09
2.692236295356869889e-08,-5.292442824105663538e-09
3.775077913844716867e-08,-5.993869929234864139e-10
3.766677630286245079e-08,-6.038767773229221931e-10
2.042041201486764757e-08,-1.860222906240558363e-09
3.265730972332698991e-08,-6.695301504413199535e-09
4.447256132174056772e-08,-2.481311362966257523e-09
2.455987322453765990e-08,-6.214787812897286707e-09
3.261994100010097028e-08,-6.724674433622333698e-09
2.379906970490804070e-08,-4.026073826618052870e-09
2.383394955498264799e-08,-3.999417313580810732e-09
1.625778275442245345e-08,-1.364279494998437551e-09
2.284999596777137724e-08,-3.568111547147691073e-09
2.794885482339184157e-08,-6.269810529825287426e-09
2.785051726411138181e-08,-6.335533231245567797e-09
1.579853142909675723e-08,-9.596349967679798010e-10
3.234942531915786589e-08,-6.677525159152015118e-09
3.237979109597205461e-08,-6.725997001058232849e-09
2.472597320517220875e-08,-6.324834691623555335e-09
2.911043604966285919e-08,-6.374884013574269026e-09
2.737067238856008105e-08,-3.561902145712489762e-09
2.737210770045128802e-08,-3.560652669073246907e-09
2.844738852722913768e-08,-6.303163190704253633e-09
2.766147359351993732e-08,-4.032043773421239391e-09
2.295418655445606234e-08,-3.457713510913372592e-09
3.465409828307544499e-08,-1.556882013104131076e-09
2.835476200060989518e-08,-6.362339211627412270e-09
2.907179423442607036e-08,-6.403089384243187759e-09
2.035199326016570019e-08,-1.767526234115277887e-09
1.917385087670245536e-08,-8.856620613182665703e-10
2.486294059622140582e-08,-4.184123246590963727e-09
2.486766732788986960e-08,-4.180494340091761423e-09
2.344025529357613234e-08,-3.941145995895292140e-09
2.245824443399505537e-08,-4.896051028331322451e-09
3.117546265839159079e-08,-6.719679275036490947e-09
1.532221286651970575e-08,-2.500504857599148739e-09
1.962981836862095915e-08,-1.193120732103335067e-09
2.228665295139749256e-08,-5.231212021695056934e-09
1.938985755413075503e-08,-9.580746811130049572e-10
2.218726626007989565e-08,-5.017536840767139305e-09
1.609812306231776154e-08,-4.919388150281900606e-10
4.295591635528306355e-08,-8.831976956872376585e-10
1.866626747103390918e-08,-4.977865760696879844e-10
2.888921542155261833e-08,-6.358747461169233491e-09
2.348487268925529341e-08,-3.901679896149310966e-09
1.846172185351994301e-08,-6.519594433920970633e-10
3.108219912081025842e-08,-6.750370904168961340e-09
1.993018014768372304e-08,-2.937917800990266142e-09
2.885229931630048103e-08,-6.385200107933413843e-09
2.451784757670414480e-08,-4.125288555206037253e-09
4.267344820476658026e-08,-8.854226676445715992e-10
2.082215005763898826e-08,-5.888149028482740860e-09
2.079626108971524514e-08,-5.922295742091409709e-09
2.452157698845986461e-08,-4.122196703899040179e-09
2.323057038297818478e-08,-3.231455882699791969e-09
2.316652187472666739e-08,-3.273188161386973456e-09
2.203029138646835715e-08,-5.925782896505772244e-09
3.491551323547114922e-08,-5.158712593544778934e-10
2.717345963720493832e-08,-3.522330226294086271e-09
2.717734667923441367e-08,-3.528593692442849441e-09
3.746169756977782914e-08,-6.653058567659005472e-09
3.757661900722241227e-08,-6.728444600769426241e-09
2.245798145418811458e-08,-2.985995833324290880e-09
2.248866769659305352e-08,-2.967495212061305862e-09
2.366265884078972386e-08,-7.176899411048581665e-09
2.245332164085079355e-08,-5.918983081552080172e-09
2.697919683386349987e-08,-3.488007288078662053e-09
2.697970012663994992e-08,-3.487597851298173086e-09
2.022285972864959749e-08,-5.966399475676797349e-09
2.706815504804860008e-08,-3.836275130009695312e-09
2.729606453367344815e-08,-3.764617803993855363e-09
2.652533943700630693e-08,-4.332961443284751688e-09
3.802246136609814762e-08,-6.962806502782285259e-09
2.020871899927408509e-08,-5.952331682226820147e-09
2.183234123991519295e-08,-2.681346076391570122e-09
3.114814352726427646e-08,-6.773909758631001193e-09
3.490698515396619925e-08,-6.573792660790642351e-10
1.984639957025614970e-08,-2.983816305367650889e-09
2.184478215892588491e-08,-2.673966739162310860e-09
2.735200337120919802e-08,-6.218030021297099404e-09
2.740116892125680886e-08,-6.317812904974914650e-09
2.221375107468146853e-08,-5.664200148820310982e-09
2.516975028413254954e-08,-5.294434479542249817e-09
2.534827533093281917e-08,-4.681864999032914343e-09
3.814734136443213069e-08,-7.082610583258712876e-10
2.705085554314493053e-08,-3.491351857847482443e-09
2.108060749428776954e-08,-5.922477880728979044e-09
2.705501409666681212e-08,-3.498637739559982608e-09
3.923367477967960816e-08,-7.088021003247801014e-09
2.694090962782051307e-08,-3.743175846263658067e-09
2.108523092639263577e-08,-5.927759174037050052e-09
2.513881488966880519e-08,-5.932098071185055448e-09
2.622264082340048353e-08,-3.981423482165394940e-09
1.184778281802322647e-08,-1.541016453564649056e-09
3.870823861398663638e-08,-6.515539994163828038e-09
2.723114526251970441e-08,-3.534289479499428719e-09
2.723299172494691237e-08,-3.532876199204491651e-09
3.209292635069529536e-08,-6.681309084219865199e-09
2.672883583907603324e-08,-3.452495331528844735e-09
2.369411089328278477e-08,-5.846617428525760814e-09
2.673922499425239276e-08,-3.443680911038298574e-09
3.211966795967937135e-08,-6.730395973411129767e-09
2.005676349276684280e-08,-1.124872359125149829e-09
2.417264991011575718e-08,-5.978057542756004640e-09
2.026882493215931958e-08,-1.245426976130300511e-09
2.127517366085186536e-08,-2.378772803538576617e-09
3.820967605822845805e-08,-6.579610342944013610e-09
2.581706097901218629e-08,-4.484434239085396591e-09
3.862543688739544043e-08,-7.070737607193869006e-09
2.207912528905460116e-08,-4.935264860977994574e-09
2.661256834488564354e-08,-3.807992790402566904e-09
2.673341441830307667e-08,-3.898787907596473631e-09
2.691254706818966152e-08,-4.031596566205555686e-09
2.210748324096560289e-08,-5.545040512583493203e-09
2.089226120889348525e-08,-4.038358096342239917e-09
2.044569058449054935e-08,-1.146504749086106856e-09
2.127501587324601143e-08,-2.378870413611870127e-09
1.922576368250798417e-08,-2.852301201808092467e-10
3.797798153191739596e-08,-6.250763582099331719e-09
2.643500452735419574e-08,-3.892718000455359576e-09
2.062784107951075124e-08,-3.815220599496546208e-09
3.252186714091527864e-08,-6.678672533655770994e-09
2.572830650450792978e-08,-4.424017029806731313e-09
2.431765603516014835e-08,-4.878750915059367552e-09
1.674816525115456816e-08,-2.291010579636456220e-09
1.922414700186680221e-08,-3.398730167323080315e-10
4.181441698261621410e-08,-7.593866789282863908e-10
1.963036953756149216e-08,-2.797014988101931245e-09
3.548445176478844704e-08,-4.900325741899554743e-10
2.139968523047493051e-08,-4.577956527389145254e-09
3.249296939765543798e-08,-6.701887117178009127e-09
2.579387781266723874e-08,-3.247897009384052821e-09
3.198703283361025182e-08,-6.714240257725349360e-09
3.196715522984235459e-08,-6.732900128713406319e-09
1.974157390457806471e-08,-3.274837426056457543e-09
1.573821395869674163e-08,-9.721908645594973278e-10
2.108120355292457300e-08,-4.321032434024110623e-09
2.367921238613848252e-08,-6.260614089784578361e-09
2.127765659722011404e-08,-2.965294784155464227e-09
2.682221901945846825e-08,-3.436261645761631997e-09
2.636157082673572834e-08,-3.842177540417424561e-09
2.683337305553897022e-08,-3.457257601861656586e-09
2.610780048556910516e-08,-4.503405999406252475e-09
2.657073030615791816e-08,-3.702534982598291235e-09
3.501365356735574113e-08,-1.289496103443041011e-09
2.204970612278538434e-08,-4.815118505441128879e-09
3.108103920718374410e-08,-6.749579728636125176e-09
3.123927254342217312e-08,-6.705271369722590557e-09
3.112123852948946808e-08,-6.735662348305861114e-09
2.866878246319759831e-08,-6.336679579670243489e-09
2.669017553354201912e-08,-3.789258821679679072e-09
2.650965351010518665e-08,-3.403290804726447555e-09
2.653791530870879267e-08,-3.459956163158732652e-09
3.914816402380275762e-08,-4.421458408395103039e-10
3.735923333918710627e-08,-5.856270137680214040e-10
1.627292926685438498e-08,-1.937217962333910020e-09
3.049559135740185548e-08,-6.488700156908604810e-09
2.860236603619710712e-08,-6.384721907490062997e-09
2.710794149667983250e-08,-3.519391108108267268e-09
3.705124283379592309e-08,-6.479338303607016971e-09
2.712538478597713127e-08,-3.501888306334386246e-09
2.600989778692778997e-08,-3.435793180002917345e-09
2.607219799542613496e-08,-3.564152080484995952e-09
2.586130712214887533e-08,-3.525063070606646870e-09
2.060242736381451960e-08,-5.957923810316350110e-09
2.640859249965253707e-08,-3.439346443197599814e-09
2.636336531261692454e-08,-3.478136561117593102e-09
2.076972631819645193e-08,-2.561122219085919832e-09
1.594867094824348816e-08,-2.836888856239527335e-09
1.557060603659625145e-08,-2.357110820737522375e-09
2.055210327314798604e-08,-5.890984225299570864e-09
2.170823289681076017e-08,-5.832109016287846896e-09
2.165281425942497192e-08,-5.913695168373340382e-09
2.664760084735547127e-08,-3.670367910285092770e-09
2.181919404306943235e-08,-5.063225631669642427e-09
2.650413461757395853e-08,-3.851774140994980469e-09
3.730280732540775880e-08,-6.962295469336008185e-09
1.971108999672150854e-08,-2.750910487028880436e-09
2.016628941357625366e-08,-3.133027786096382658e-09
1.993621395134907386e-08,-9.737516961542338427e-10
3.102728483888977933e-08,-6.772471624814431525e-09
2.034397471040966130e-08,-3.332672425147923653e-09
2.385550936414021609e-08,-5.958634068899429850e-09
3.047758980067195681e-08,-6.641913074551351317e-09
2.248811569421060401e-08,-5.503529083530895671e-09
3.769807983764395746e-08,-6.376762302819291387e-09
2.239446332335898725e-08,-5.327664197150408574e-09
3.848209866795338536e-08,-7.292278268662743546e-10
2.092728723164875571e-08,-3.100972509708824265e-09
1.938947944605853128e-08,-1.618438216635128300e-10
2.675386943073917037e-08,-3.706157467238721861e-09
2.614012874572321980e-08,-4.257705024479680068e-09
2.459234687827307470e-08,-5.531003307116412080e-09
3.106827503249832714e-08,-6.782980569796273207e-09
2.665286881495724366e-08,-3.674056503894222134e-09
2.652381218840214646e-08,-6.163766171997260888e-09
3.778120809914372360e-08,-7.063103324592959688e-09
3.818828663890720072e-08,-7.066410445098035399e-09
2.348600586589127649e-08,-5.098311319243865964e-09
2.575622089284987238e-08,-3.603403245402580187e-09
2.657315570478297415e-08,-6.261695918103800549e-09
3.111619097808752583e-08,-6.787037802076574358e-09
3.116668294820135311e-08,-6.784981250693121787e-09
2.584548964280863624e-08,-3.525610873982145631e-09
3.513414525120860315e-08,-1.232168521612450382e-09
2.669389083528707389e-08,-3.792061920810802132e-09
2.570401854097188431e-08,-5.372799966994495458e-09
2.353962339447650485e-08,-6.159967023391772355e-09
2.076346124519480624e-08,-2.082772472977654449e-09
2.665611620794393282e-08,-3.804954206460285829e-09
3.720602265172864589e-08,-8.558247311901628985e-10
4.143140911963835161e-08,-1.354128938413289524e-09
2.298782543505360921e-08,-5.621276775588835608e-09
2.651374853287569717e-08,-3.780946619331980617e-09
2.204318955838857189e-08,-4.227212473797814460e-09
3.165046458098214633e-08,-6.724321957301819811e-09
2.106303778442285587e-08,-2.166554586153214867e-09
3.163465398410632070e-08,-6.740547639587535989e-09
2.667783960174577880e-08,-3.821384934550653626e-09
3.519611996285219038e-08,-3.137877247074584336e-10
3.024667106136768639e-08,-6.725305779584823193e-09
2.630903435261548991e-08,-4.186725703523206196e-09
4.595582451596311345e-08,-2.054328416564676596e-09
1.941284005776882670e-08,-3.478653173128156299e-10
3.025744559698715078e-08,-6.558180755205979909e-09
3.531835445155243636e-08,-1.006154646072263471e-09
2.793946071584412105e-08,-3.941650206167733263e-09
2.588826714242156138e-08,-3.563635798504863821e-09
3.222953826098622640e-08,-6.707577584678948878e-09
2.045743500066187569e-08,-1.141586006620426629e-09
2.026046880201229682e-08,-1.041171059126193078e-09
3.173947186312243581e-08,-6.690490433478212766e-09
2.681034246041727837e-08,-3.659729475843896666e-09
2.559341080551805722e-08,-3.107262897812599426e-09
3.176177622620810094e-08,-6.737444290758709634e-09
2.869371509600064019e-08,-4.290831081681379024e-09
1.954939517091571305e-08,-2.460538177814945154e-10
2.525157667025658939e-08,-5.348548054898427414e-09
2.041076013152292460e-08,-2.375157109780466311e-09
3.223615728274786168e-08,-6.700450557884532701e-09
2.656549032890995159e-08,-2.884781478227420620e-09
2.691130295644976383e-08,-3.452950011490433049e-09
2.691114105640316677e-08,-3.453085527399485454e-09
1.827542776906532833e-08,-2.567210942230505259e-09
2.468635276475841019e-08,-4.728471682435505459e-09
2.400385947149303432e-08,-4.672203659441291427e-09
2.012810894898454064e-08,-1.086822910294516947e-09
2.667924428723500536e-08,-3.809217013271501724e-09
2.530857439410423230e-08,-4.655378581807817692e-09
3.475271588192661383e-08,-1.291980101861637952e-09
2.657229161345105356e-08,-2.614285856774568268e-09
2.670503819654516983e-08,-3.725995398232868351e-09
2.632105063509175195e-08,-4.047903201860263682e-09
1.941370095060538450e-08,-4.031221103486883611e-10
2.711491634495620723e-08,-6.272526392612361172e-09
3.214672735442813758e-08,-3.345125735708728072e-09
2.398966381402455325e-08,-5.415733961177497116e-09
2.527607793010545760e-08,-2.998685794018871662e-09
1.768510183069302158e-08,-6.261488184860440709e-10
4.020506494621121671e-08,-6.702243467154184114e-09
3.793558067058059363e-08,-6.692452868324063163e-09
2.611674586364257478e-08,-1.938293422424998943e-09
2.005441438601227181e-08,-3.436020252666663584e-09
1.982992725192650400e-08,-3.230643269515676456e-09
3.191267569905633265e-08,-3.493812352618591064e-09
2.077528762399501877e-08,-2.109853173152405545e-09
4.023894330185452966e-08,-6.752767404634682670e-09
3.236136174067088805e-08,-3.418059510546577138e-09
3.105123135864040248e-08,-6.762944859914991014e-09
2.668314374078657458e-08,-3.812175119629324380e-09
2.439883218151900676e-08,-5.897406633157656821e-09
3.138416600698009242e-08,-3.454179128063500506e-09
2.708167932309968292e-08,-6.303377639415619267e-09
2.657399881568226565e-08,-3.781262913025703603e-09
2.402268738813489720e-08,-5.657703297625371083e-09
3.103032405586863683e-08,-6.774619713274840792e-09
2.940427861948880463e-08,-4.450060047041284397e-09
2.871346502808462120e-08,-4.031530051203094548e-09
3.938994842397256180e-08,-8.632691523669847631e-10
3.160255460855449886e-08,-3.538366263891709358e-09
2.819811608706821008e-08,-6.291691819633056120e-09
2.434359359301298632e-08,-6.293063737494767186e-09
3.432849953025760521e-08,-9.238227721165681978e-10
2.685251821239948131e-08,-3.641888798400494657e-09
3.265190896558956538e-08,-3.361984323301990252e-09
1.225893594448991441e-08,-2.251589855641167082e-09
2.778146063247845961e-08,-5.027634790199264475e-09
3.293725323688388462e-08,-3.300597807715714601e-09
2.671548051214053049e-08,-3.648542608992663319e-09
3.501176977316880089e-08,-2.551694445630306824e-09
1.941434931050098658e-08,-2.596600420923741663e-09
2.809774195674293896e-08,-6.354137768981908515e-09
3.194751740752093553e-08,-3.518828144264578786e-09
2.520452175758046375e-08,-5.969057649643448489e-09
3.272164831543577142e-08,-3.238617757239290164e-09
1.993695452380140298e-08,-2.623040071424934176e-09
2.824426462557158351e-08,-3.875951529024705287e-09
2.637304787926434661e-08,-1.644059542690572473e-09
2.557832258240811771e-08,-3.987450725603232775e-09
3.408395154979090490e-08,-1.108139738972134143e-09
3.122282498520373221e-08,-3.473270303734334207e-09
2.763306291656812513e-08,-3.375855552184519676e-09
2.734692869975589113e-08,-3.222354056364343961e-09
1.108733955649038515e-08,-3.283398529479910108e-09
3.457580703471479771e-08,-6.598384271767928484e-09
2.658077941301918831e-08,-3.709450149784457714e-09
2.851418819854856954e-08,-3.896872953370733819e-09
1.954466918068922814e-08,-1.395758191378672213e-09
1.963015274031883955e-08,-1.356041923759785770e-09
3.728514879411659564e-08,-6.377783348817441613e-09
1.806512463615728547e-08,-5.435392656626587522e-09
3.746186368390271400e-08,-7.064465121210039797e-09
3.711312326657176943e-08,-7.046871950710970719e-09
3.134310736926109755e-08,-3.424923193927515319e-09
2.350152938579903916e-08,-5.848431416610573213e-09
3.267959626221923441e-08,-3.381818499559052503e-09
3.513913578683300664e-08,-1.491999655925231119e-09
2.758555884517803216e-08,-3.629787039650982082e-09
3.524020569092221320e-08,-1.447572218654644460e-09
2.670713359168178418e-08,-3.844961729123188117e-09
2.688210628172981820e-08,-3.663015498777662227e-09
3.745654434468894990e-08,-8.747983975030438844e-10
1.775475582585515868e-08,-2.344653968259944795e-09
1.372393564195768968e-08,-1.214825465443607237e-09
2.404391465800907390e-08,-5.882742924683742379e-09
2.644312123337495054e-08,-1.608061452986630494e-09
2.619111649952235132e-08,-7.391207563587436456e-09
