DIN,DIP
0.162703723,0.015270206
0.162231773,0.015285415
0.161569536,0.015295017
0.160887524,0.015284782
0.160372049,0.01526288
0.160148963,0.015235046
0.160178393,0.015199536
0.160452962,0.015162978
0.160961315,0.015137907
0.161620393,0.015130958
0.162279874,0.015137859
0.162756994,0.015149429
0.16288273,0.015157831
0.162661493,0.015161141
0.162226647,0.015161534
0.161743388,0.015160638
0.16134432,0.015155181
0.161054522,0.015138611
0.160826489,0.015109102
0.160579577,0.015074463
0.160443008,0.015051409
0.160658613,0.015053601
0.161383823,0.015094126
0.162122384,0.015131984
0.162376642,0.015146441
0.161664054,0.015111939
0.160153985,0.015034507
0.158430666,0.014945865
0.156759307,0.014860093
0.155051321,0.014770325
0.153289676,0.014676714
0.151538491,0.014585637
0.150061131,0.014512883
0.149456367,0.014486319
0.149954975,0.014511425
0.151440367,0.014584539
0.153301463,0.01468005
0.154159427,0.014727335
0.153248563,0.014685799
0.151482135,0.014604007
0.149920315,0.014537008
0.148892581,0.014497784
0.1480885,0.014469246
0.147382677,0.014444861
0.146940082,0.014430283
0.147058606,0.014435367
0.147953734,0.014470504
0.14954932,0.014537285
0.151399001,0.014622303
0.152657852,0.014684975
0.152318478,0.014671511
0.150695264,0.014598972
0.148980021,0.014529105
0.147811234,0.014487829
0.14724794,0.014469905
0.14723666,0.014467276
0.147777081,0.014479669
0.148894817,0.01451324
0.150667757,0.014579593
0.153276637,0.014699321
0.156217456,0.014855692
0.158564776,0.014990388
0.159419879,0.015042299
0.158578843,0.014998576
0.156886831,0.014910252
0.1552293,0.014829128
0.154218137,0.014783744
0.154109791,0.014779372
0.154931426,0.014814178
0.156373754,0.014882539
0.158322722,0.014984721
0.16090396,0.015128759
0.163861528,0.015293452
0.166281864,0.015423736
0.167364091,0.015481699
0.166707382,0.015450614
0.164699942,0.015347
0.16233477,0.015218572
0.160543442,0.015116254
0.159751147,0.015064601
0.159865573,0.015056236
0.160587758,0.015084075
0.161643684,0.015127913
0.16314289,0.015176042
0.165133268,0.015252676
0.167397037,0.015356576
0.169254437,0.015435598
0.168387547,0.015393443
0.164221451,0.01521248
0.159231246,0.014999593
0.15542452,0.014853522
0.152296856,0.014749272
0.14925988,0.014658033
0.147081718,0.014590769
0.146373719,0.014558112
0.146558881,0.014552991
0.147061437,0.014569543
0.147648826,0.01459355
0.148152083,0.01461307
0.148396552,0.014615286
0.148373574,0.014590648
0.14812997,0.014536854
0.147633687,0.014457769
0.147064701,0.01437841
0.146802396,0.014334215
0.14708057,0.014340024
0.147809505,0.014387287
0.148822337,0.014469393
0.149864271,0.014578113
0.150294811,0.014671564
0.150177315,0.014716394
0.149547428,0.014722255
0.148704886,0.014703574
0.147900254,0.014672222
0.147188246,0.014635044
0.146623179,0.014608375
0.146383017,0.014605517
0.146554679,0.014626514
0.147261709,0.01467092
0.148533002,0.014730582
0.150562152,0.014807119
0.153368354,0.01489949
0.156019777,0.014989632
0.157349735,0.015037116
0.156637788,0.015006278
0.15434742,0.014922461
0.152032495,0.014854038
0.15053843,0.014818055
0.149635524,0.014796293
0.149348646,0.014790353
0.149720132,0.014803711
0.150543034,0.014831385
0.151763842,0.014871215
0.153681323,0.014934274
0.156107217,0.015022294
0.158045948,0.015101975
0.158251137,0.015113314
0.15636313,0.015041877
0.153779864,0.014954879
0.151674613,0.014891279
0.150271624,0.014848433
0.149475336,0.01482034
0.149303064,0.014811534
0.149624944,0.014821939
0.150447756,0.014855228
0.15197584,0.014918915
0.153882504,0.014998077
0.155252635,0.015056554
0.155409992,0.015066933
0.154022992,0.015015683
0.152116895,0.014939668
0.150391221,0.014863091
0.149138361,0.014799005
0.148404986,0.014752988
0.148230433,0.014730479
0.148517609,0.01473349
0.149256065,0.014759156
0.150179163,0.014801587
0.151076823,0.014846173
0.151770294,0.01488759
0.152213916,0.01491395
0.152365625,0.014911976
0.152282298,0.014883358
0.152073801,0.014841537
0.151886404,0.014800386
0.151865169,0.014765247
0.152030528,0.01473416
0.152393833,0.01471552
0.152871594,0.014723593
0.153563052,0.014761121
0.154442161,0.014815182
0.155287862,0.014862455
0.155905277,0.014895972
0.156001255,0.014891142
0.155465499,0.014838921
0.154605955,0.014766429
0.153762579,0.014696055
0.153060913,0.014630587
0.152448401,0.014564772
0.151948914,0.014505384
0.151641607,0.014465551
0.151836395,0.014466528
0.152740821,0.014522332
0.15414688,0.014622858
0.155410811,0.014719747
0.155837804,0.014755425
0.155157059,0.014705822
0.153947443,0.014616391
0.152772173,0.014534176
0.15185456,0.01447469
0.151183531,0.014433215
0.150864437,0.014412364
0.150854468,0.01440569
0.151133344,0.014412327
0.151822045,0.014447153
0.152985543,0.014522164
0.15424931,0.014613495
0.154974461,0.014669694
0.154552996,0.01464013
0.153302118,0.014549765
0.152047157,0.014470717
0.151220798,0.01443177
0.150820732,0.014420701
0.150764734,0.014417939
0.150908083,0.014413701
0.151134655,0.014411153
0.151465327,0.014413226
0.152067944,0.014437882
0.152866855,0.014485078
0.153502479,0.014529936
0.153349206,0.014519161
0.152597696,0.014470892
0.15201062,0.014448489
0.151781321,0.014449619
0.151742637,0.014453814
0.15181765,0.014460798
0.151998848,0.014462173
0.152205497,0.014457228
0.15242897,0.014452863
0.152686656,0.01445188
0.153122634,0.014463706
0.153810367,0.014510778
0.154073179,0.014532182
0.153676718,0.014508294
0.153253287,0.014490312
0.153039575,0.014491052
0.152959481,0.014496333
0.153004661,0.01450219
0.153178662,0.014507103
0.153395236,0.014507347
0.153609216,0.01450417
0.153831765,0.01450026
0.154086798,0.014499311
0.154430181,0.014515393
0.154670238,0.014532706
0.154496208,0.014522762
0.154299289,0.01452208
0.154185712,0.014530847
0.154266685,0.014552145
0.154468,0.014583111
0.154692426,0.01459858
0.154894307,0.014594799
0.155039996,0.014577818
0.155119151,0.014553208
0.155261099,0.014541424
0.15552184,0.014544594
0.155725047,0.014552537
0.15572609,0.014556841
0.155554593,0.014559222
0.155481488,0.014570366
0.155722335,0.014620733
0.156036228,0.0146786
0.156321496,0.01471459
0.156544477,0.014719866
0.156737983,0.014707308
0.156894192,0.014687685
0.156971931,0.014659225
0.15709722,0.014645459
0.157267064,0.014648258
0.157315522,0.014653184
0.15733555,0.01467349
0.157636017,0.014752399
0.1581074,0.01486205
0.158541933,0.014958282
0.158942014,0.01502894
0.159368545,0.015074335
0.159837097,0.015100735
0.160267472,0.015109363
0.160437793,0.01507337
0.160227954,0.014985541
0.159874037,0.01489273
0.159706563,0.0148495
0.159705892,0.014859072
0.159797773,0.014903286
0.159936786,0.014960689
0.160077751,0.015011278
0.160195842,0.015042591
0.160314441,0.015051071
0.160448045,0.015041846
0.160593808,0.01502471
0.160610482,0.014988693
0.160408333,0.014926573
0.160235316,0.014878555
0.160212517,0.014865205
0.16009821,0.014860415
0.159917951,0.014865239
0.159917846,0.01490345
0.160067588,0.01496174
0.160231262,0.01500817
0.160358876,0.015022469
0.160482049,0.015011124
0.160651028,0.014995215
0.16078712,0.014974793
0.160804272,0.014942685
0.160899282,0.014925769
0.161102623,0.01492562
0.161162794,0.014923517
0.160918772,0.01491656
0.160477981,0.014906072
0.160269499,0.014912811
0.160303876,0.014954134
0.160405308,0.014985178
0.160498053,0.014988642
0.160611868,0.014975252
0.160797,0.014968588
0.16099976,0.014967021
0.161249578,0.014969056
0.161540046,0.014974897
0.16172336,0.014979161
0.161604315,0.014980629
0.161291674,0.014985167
0.161392272,0.01504837
0.161683142,0.015136919
0.161994308,0.015215721
0.162358537,0.015274566
0.162797347,0.015312882
0.163298979,0.015346151
0.163737833,0.015364167
0.16389294,0.015337813
0.163754702,0.015276617
0.163525313,0.015216393
0.16341868,0.015195079
0.163529322,0.01523108
0.163775682,0.015307078
0.164034501,0.015391948
0.164207935,0.015455701
0.164343834,0.01549716
0.164533615,0.015522051
0.164797723,0.015537482
0.165074617,0.015543585
0.16524443,0.015527931
0.165205628,0.015479552
0.164990157,0.015413066
0.16479829,0.015369059
0.164855778,0.015389525
0.165088594,0.015462792
0.165312633,0.015546037
0.165463313,0.015613209
0.165583462,0.015662372
0.165790558,0.015697855
0.166131601,0.015719172
0.166517794,0.015722553
0.16685006,0.015705419
0.166982114,0.015669547
0.166916773,0.015622783
0.166751564,0.015577259
0.1666172,0.015553336
0.166631043,0.015572215
0.166735798,0.015623133
0.166843027,0.015687466
0.166861907,0.01573803
0.166887969,0.015769798
0.167022333,0.015788767
0.167267755,0.015796849
0.167587191,0.015795079
0.167839229,0.015779479
0.167922065,0.01574683
0.167865887,0.015707225
0.167814985,0.0156842
0.167932987,0.015704312
0.168187305,0.015763791
0.168392986,0.015832248
0.168438897,0.015887231
0.168416023,0.015919515
0.168551177,0.015934052
0.168908179,0.015937316
0.169397026,0.015933023
0.169949949,0.015922356
0.17043373,0.01589976
0.170658499,0.01586309
0.170664921,0.015827154
0.170628801,0.015809185
0.170667589,0.015818314
0.170801044,0.015851143
0.170907944,0.01589571
0.170812711,0.015931438
0.170637608,0.015950042
0.170611918,0.01595708
0.17085436,0.015960211
0.171394661,0.015962537
0.172123805,0.015961784
0.172859073,0.015951387
0.173376605,0.015932669
0.173733473,0.015922736
0.174097136,0.015936216
0.174363583,0.01597507
0.174308091,0.016015079
0.174091414,0.016038445
0.173428461,0.016051441
0.172480628,0.016065676
0.171123177,0.016066463
0.170041606,0.016065469
0.169704109,0.016082368
0.170509905,0.016133538
0.17243281,0.016207145
0.174490392,0.016263667
0.175651163,0.016298299
0.175596654,0.01632089
0.174597204,0.016326749
0.173174337,0.016304698
0.171867102,0.016270125
0.170826286,0.016236489
0.170413673,0.016224131
0.170749828,0.016245289
0.171760827,0.016295426
0.17362985,0.016376204
0.176392898,0.016487804
0.179358125,0.016596667
0.181419536,0.016660526
0.181729063,0.016674864
0.179016471,0.016586207
0.1735349,0.01634548
0.167508364,0.016051588
0.162336528,0.015786456
0.157730088,0.015542011
0.154148206,0.015346332
0.152159855,0.015234779
0.151828036,0.015214706
0.153137922,0.01528687
0.156377837,0.015465681
0.160783663,0.015705622
0.16449222,0.015904624
0.165329382,0.015949902
0.163000509,0.015827266
0.159676656,0.015648874
0.156881779,0.015496916
0.155221716,0.015406264
0.154460207,0.015364555
0.154378116,0.015359978
0.154830396,0.015384902
0.156299934,0.015467456
0.15961735,0.015653133
0.1644997,0.015921548
0.169196308,0.016172705
0.171439052,0.016289414
0.169524103,0.016190234
0.16501233,0.015951017
0.160588712,0.015710444
0.157684535,0.01555112
0.15606758,0.015461438
0.155348673,0.015420425
0.155358851,0.015419405
0.156216398,0.015466686
0.158513933,0.01559727
0.163020894,0.015850849
0.168380171,0.016145464
0.172479957,0.016364019
0.173364654,0.016410058
0.170575589,0.016263914
0.166169763,0.016027945
0.16217576,0.015810384
0.159769729,0.015677745
0.15869765,0.015618123
0.158654794,0.015615703
0.159285992,0.015650936
0.160903633,0.015741776
0.164385423,0.015936396
0.169356808,0.016209176
0.174031138,0.016458165
0.176340118,0.016577577
0.174491823,0.016482591
0.169607446,0.016225143
0.164311364,0.015937957
0.160576656,0.015731449
0.158396825,0.015609184
0.15740104,0.015552596
0.157285362,0.015545292
0.158058971,0.015588033
0.160255641,0.015712457
0.164446607,0.015949758
0.169448152,0.016227178
0.173176587,0.016429111
0.173495606,0.016446053
0.170259997,0.016272085
0.165850878,0.016031596
0.162228867,0.015831383
0.159982324,0.015706139
0.158685923,0.015633428
0.158485577,0.015622436
0.159326524,0.015670853
0.161533535,0.015796399
0.165637612,0.016027001
0.170757651,0.016310107
0.175080702,0.016543878
0.176359534,0.016612296
0.173345208,0.016452278
0.168303102,0.016178724
0.163658485,0.015922213
0.160402089,0.015740237
0.158004016,0.015605812
0.156661972,0.01553142
0.156318352,0.015513724
0.156863272,0.01554601
0.158701062,0.015649891
0.161779359,0.015823466
0.164476916,0.01597545
0.164184347,0.015959745
0.159916103,0.015723855
0.155580044,0.01548885
0.153144747,0.015370601
0.152073637,0.015337488
0.151830196,0.015350167
0.152063876,0.015385272
0.152505621,0.015431787
0.15310964,0.015481103
0.153888613,0.015532609
0.154757157,0.015585666
0.155552864,0.015633288
0.156134084,0.015669291
0.156428576,0.015700281
0.156409398,0.015721135
0.156160817,0.015724619
0.155947149,0.015725752
0.156004608,0.015745761
0.156468928,0.015792948
0.157432556,0.015861683
0.158726051,0.015934913
0.159972116,0.015991223
0.160991028,0.016021497
0.161685452,0.016028507
0.162075594,0.016026168
0.162389398,0.016038415
0.162706971,0.01607073
0.162870824,0.016105295
0.162914172,0.016129059
0.163024813,0.016146754
0.163412809,0.016172874
0.164078489,0.016207162
0.164809048,0.016240931
0.165443033,0.016265545
0.165884763,0.016269349
0.166066632,0.016252752
0.166120857,0.016235766
0.166191205,0.016231439
0.166224942,0.016237975
0.166237012,0.016254775
0.166221172,0.016276536
0.166163877,0.016291356
0.16618365,0.016302066
0.166383892,0.01631594
0.166724443,0.016334555
0.167091966,0.016354206
0.167429477,0.016368794
0.167713806,0.016371199
0.167943016,0.01636925
0.168139726,0.016373189
0.168138921,0.016380218
0.168005288,0.016394108
0.167785034,0.016397332
0.167555854,0.016392134
0.167489976,0.016389845
0.167668402,0.016393604
0.168050319,0.016412905
0.168538705,0.016443265
0.169015974,0.016474325
0.169411436,0.016502366
0.16967769,0.016516495
0.169783309,0.016517274
0.169771299,0.016514671
0.169659123,0.016512602
0.169482812,0.016506148
0.169282779,0.016491408
0.169198558,0.016482833
0.16932635,0.016486483
0.169674933,0.016504353
0.17019546,0.01653415
0.170756459,0.016569687
0.171198279,0.016600363
0.171477169,0.016619293
0.171634167,0.01662734
0.171788663,0.016635073
0.172048092,0.016650307
0.17228733,0.016660154
0.172424346,0.016657947
0.172563151,0.016658939
0.172834724,0.016666337
0.173264533,0.016678136
0.173790008,0.016698545
0.174343824,0.016731164
0.174885482,0.016771585
0.175408423,0.016811558
0.175788417,0.016838373
0.175936446,0.016849483
0.175941303,0.016850621
0.175829589,0.016843632
0.175594568,0.016829293
0.175354093,0.01681015
0.175244883,0.016796802
0.175329626,0.016798073
0.17559588,0.01681495
0.175962001,0.016839831
0.176348016,0.016867797
0.176671952,0.016892749
0.176783279,0.016906001
0.17668429,0.016909612
0.176569134,0.016905861
0.176554292,0.016900978
0.176502541,0.016892002
0.176370144,0.016883172
0.176233098,0.016870094
0.176221117,0.016861621
0.17639932,0.016864796
0.17672649,0.016877899
0.177140385,0.016899784
0.177646339,0.016936358
0.178189397,0.016981921
0.178612709,0.017019723
0.178792506,0.017035835
0.17867814,0.017024125
0.178267419,0.01698446
0.177769467,0.016932949
0.177392051,0.016886338
0.177216008,0.016850682
0.177267671,0.016829057
0.177502185,0.016820264
0.177802563,0.016819719
0.178092808,0.01683087
0.178414971,0.016863975
0.178766623,0.016908914
0.17892772,0.016926305
0.178664535,0.016879152
0.178153962,0.016794928
0.177678227,0.016720055
0.177296147,0.016665348
0.176925868,0.016622248
0.176594183,0.016591744
0.176301599,0.016572744
0.175905377,0.016549094
0.175798148,0.016543501
0.176595777,0.016601604
0.177721679,0.016705312
0.178541988,0.01680223
0.178810984,0.016837114
0.178331375,0.01678526
0.177676991,0.016717988
0.177473724,0.016695738
0.177638158,0.016706961
0.177830696,0.016724257
0.177910626,0.01673547
0.177871257,0.016734468
0.177904099,0.016736868
0.178314865,0.016776124
0.178991154,0.016851832
0.179586172,0.016927804
0.179818571,0.016961507
0.179504156,0.016921391
0.178902477,0.016846303
0.178446352,0.016795863
0.178253487,0.016774677
0.178090885,0.016756528
0.177728832,0.016720809
0.177109569,0.016666529
0.176730171,0.016631443
0.177317739,0.016664011
0.178542137,0.016770466
0.179901719,0.016925446
0.180994749,0.017061699
0.181418985,0.017115764
0.181166947,0.017086085
0.180628896,0.017021376
0.18014282,0.01696562
0.179811627,0.016929155
0.179553539,0.016899805
0.179270595,0.016867024
0.179005533,0.016836984
0.178931028,0.016824968
0.179302752,0.016858589
0.180089831,0.01693884
0.180785224,0.017012974
0.180624261,0.016992119
0.179309636,0.016849143
0.177616015,0.016693738
0.176120952,0.016599528
0.175027668,0.016553019
0.174213827,0.016528968
0.173801482,0.016521839
0.174032524,0.016541804
0.175027177,0.016586798
0.176483929,0.01664617
0.178139031,0.016718478
0.179567844,0.016787388
0.180272952,0.016814734
0.180013046,0.016801028
0.179014117,0.016758778
0.177689254,0.016708069
0.176484033,0.016667446
0.17562297,0.016642963
0.175285339,0.016634415
0.175516695,0.016645809
0.176609233,0.016682092
0.178811416,0.016756104
0.181570858,0.016854281
0.183972746,0.016948105
0.185593605,0.017018982
0.186444297,0.017059717
0.186589956,0.017068627
0.18629086,0.017058369
0.185955077,0.017049888
0.185899168,0.017061424
0.186064258,0.017097982
0.186245292,0.017148029
0.185831472,0.017188845
0.184403747,0.017219164
0.184858322,0.01726184
0.186784402,0.017313948
0.188664824,0.017357136
0.190116554,0.017400126
0.190824419,0.017427807
0.190745518,0.017427726
0.190246686,0.017413484
0.189733684,0.017401284
0.189475447,0.017398338
0.189554036,0.017405356
0.189947158,0.017418787
0.190562308,0.017431906
0.191424817,0.017444549
0.192364603,0.017461051
0.19314228,0.017482713
0.19364652,0.017504379
0.193780929,0.017515159
0.193495646,0.017513303
0.192874864,0.017524965
0.191985235,0.017543453
0.190849856,0.017566
0.189509362,0.017588353
0.187973768,0.017599978
0.186253101,0.01760226
0.184411466,0.0175828
0.183022946,0.017562098
0.182773665,0.017562408
0.183559656,0.017579973
0.184485972,0.017598231
0.18481116,0.017605895
0.184228495,0.017598873
0.182989955,0.017580163
0.18165803,0.017557956
0.180592477,0.017539442
0.179791018,0.017526832
0.179073736,0.017518791
0.178437456,0.017516179
0.178227842,0.017526058
0.178856939,0.01755243
0.180450886,0.017591134
0.182569891,0.01762943
0.18422471,0.017654276
0.184605688,0.01765993
0.183810532,0.017648857
0.182685077,0.017630736
0.181872487,0.017616126
0.181501001,0.017610692
0.181453943,0.017615217
0.181781903,0.017629981
0.18259725,0.017653086
0.184182912,0.017681594
0.186841205,0.017713208
0.189966857,0.017744832
0.192194656,0.017771008
0.193088129,0.017784513
0.192930639,0.017784273
0.192191184,0.017776481
0.191338032,0.017767554
0.190722033,0.01776143
0.19044511,0.017759846
0.190424055,0.017762184
0.190720886,0.017768011
0.191338986,0.017777682
0.192210078,0.01779011
0.193175018,0.017804789
0.194085479,0.017819536
0.194739074,0.017830108
0.1946906,0.017830848
0.193930328,0.017821962
0.192923412,0.017810055
0.191974267,0.017799473
0.191340983,0.017792905
0.191103458,0.01779055
0.191212416,0.017792159
0.191528305,0.017797692
0.192103773,0.017808509
0.192861363,0.017823117
0.193647265,0.017839614
0.194329917,0.017854084
0.194570944,0.017860277
0.194123745,0.01785393
0.193165705,0.017840134
0.192137122,0.017826935
0.191451475,0.017819564
0.191041797,0.017816375
0.190897226,0.017816833
0.190941215,0.017819669
0.190937996,0.017821465
0.191170737,0.017826418
0.192083508,0.017841573
0.193171173,0.01786084
0.193330958,0.017869959
0.192425162,0.017862628
0.190832034,0.017841436
0.189379871,0.017822069
0.188525721,0.01781233
0.187950477,0.017806013
0.187150866,0.017794804
0.185872123,0.017773643
0.184380278,0.017746128
0.184225097,0.017743759
0.186555088,0.017791306
0.189537674,0.017850529
0.191108018,0.017883725
0.191268682,0.017888555
0.190376848,0.017871406
0.189019978,0.017844536
0.18799746,0.017824218
0.187667117,0.017818257
0.187586501,0.017817234
0.187506124,0.017816687
0.187459186,0.017819073
0.188140959,0.017838812
0.190322906,0.017888897
0.19302842,0.017946985
0.194876775,0.017987117
0.195411816,0.018000838
0.194260806,0.017980995
0.191273108,0.017921876
0.18841818,0.017861839
0.186974585,0.017830499
0.186333746,0.017818182
0.185849652,0.017812593
0.185897797,0.017820405
0.187379166,0.017858242
0.190189466,0.017922741
0.19339852,0.017995302
0.195677593,0.018048318
0.196670532,0.018068118
0.196699858,0.018059618
0.195520729,0.018030331
0.193550289,0.017989803
0.191757962,0.017952828
0.19077076,0.01793272
0.190552205,0.01793057
0.190801054,0.017940469
0.191273659,0.017956142
0.19265078,0.017989378
0.195006371,0.018041344
0.197305679,0.018089225
0.199437618,0.01812856
0.200025752,0.018137313
0.199099943,0.018113768
0.196991771,0.018071683
0.194436297,0.018025115
0.192487553,0.01798906
0.190941259,0.017961199
0.189783365,0.017941219
0.188999474,0.017929537
0.188886628,0.017933845
0.190530077,0.017978683
0.193168357,0.018048671
0.194801793,0.018101679
0.19484736,0.018107994
0.192731023,0.01804831
0.188127935,0.017933256
0.182506263,0.017798457
0.178233892,0.01769026
0.175382972,0.017610457
0.172704607,0.017534089
0.169883817,0.017461621
0.168208942,0.017424507
0.168659523,0.017446514
0.170966864,0.017523235
0.173680261,0.017610445
0.174816281,0.017647066
0.173039973,0.017592711
0.1693317,0.017474584
0.166108206,0.017367172
0.164455965,0.017305514
0.163493127,0.017267674
0.162433311,0.017234807
0.161685795,0.017215492
0.161618948,0.017217379
0.162443072,0.01724748
0.164363116,0.017315776
0.166512623,0.017394161
0.167772621,0.017441347
0.167515352,0.017431685
0.165815309,0.017368967
0.163570434,0.017285269
0.161842525,0.017221128
0.161243007,0.017203202
0.161169723,0.017202398
0.161513656,0.017214709
0.162219897,0.017239838
0.163209021,0.017277633
0.164678827,0.017337654
0.166352913,0.017407213
0.167799726,0.017465597
0.168638453,0.017496512
0.168408886,0.017484303
0.167194575,0.01743505
0.165542856,0.017371705
0.164217815,0.017323206
0.163569883,0.017300389
0.163647845,0.01730388
0.164151341,0.01732448
0.164914802,0.017357047
0.166149661,0.017408363
0.16790542,0.017477669
0.169773221,0.017547393
0.171180904,0.017595992
0.171410456,0.017599377
0.170227736,0.017552376
0.16822879,0.017478977
0.166693687,0.017422874
0.166118726,0.017403836
0.166268021,0.017409762
0.166967899,0.017435769
0.168196976,0.017482267
0.169840991,0.017545235
0.17189768,0.017622577
0.17395936,0.017696936
0.175797537,0.017758635
0.177110553,0.017797027
0.177294612,0.017795478
0.176064938,0.017749892
0.174522817,0.017696574
0.174510241,0.017689012
0.17526032,0.017708314
0.175907239,0.017733461
0.176640913,0.017761849
0.177529067,0.017794715
0.178757071,0.017838897
0.178809837,0.017852226
0.179396152,0.017880687
0.180517182,0.017915024
0.180986807,0.017922407
0.180241063,0.01789137
0.178716481,0.017839381
0.177729905,0.017804307
0.177168071,0.017784477
0.176320389,0.017762865
0.175367609,0.017740072
0.174895093,0.017731074
0.175526649,0.017759088
0.176826239,0.017811937
0.178000271,0.017860466
0.179085299,0.017900635
0.180148512,0.017929913
0.181091815,0.017947366
0.181404084,0.017945963
0.180891752,0.01792475
0.18023017,0.017902622
0.179626241,0.017885502
0.1790324,0.017872006
0.178404927,0.017859618
0.178026259,0.017858054
0.178071901,0.01787427
0.178333476,0.017897311
0.17889151,0.017924047
0.179015413,0.017929087
0.178633183,0.017908156
0.178181186,0.017878577
0.177345216,0.017838872
0.176376462,0.017798017
0.175135523,0.01775148
0.1735401,0.017700128
0.172062278,0.017657793
0.171457678,0.017646427
0.171961904,0.017673208
0.173263788,0.01772545
0.174880654,0.017786611
0.175737366,0.017819074
0.174861968,0.017787331
0.173119813,0.017723165
0.17143634,0.01765927
0.170096263,0.017607183
0.169156075,0.017570987
0.16865848,0.017553281
0.168872043,0.017563906
0.169877455,0.017603579
0.172243282,0.017695792
0.175077155,0.017799346
0.177647024,0.017885543
0.179279044,0.017938371
0.178957522,0.01792551
0.177140385,0.017863952
0.175162837,0.017798286
0.17375508,0.017750113
0.173350111,0.017735275
0.174385995,0.017769003
0.177388549,0.017869703
0.182587624,0.01806802
0.189094156,0.018368769
0.195748791,0.018731399
0.201622397,0.019078442
0.205576375,0.019301014
0.207215086,0.0193912
0.20667237,0.019385167
0.20463188,0.019288031
0.20207645,0.019142539
0.20006755,0.019023395
0.199449614,0.01899108
0.200588986,0.019074919
0.203444347,0.01929007
0.207484156,0.019614323
0.211961359,0.019965053
0.215782344,0.020209674
0.218123481,0.020307814
0.219006464,0.020343189
0.218300626,0.020343828
0.215360299,0.020230092
0.21021077,0.019874441
0.204777151,0.019466398
0.200999513,0.019189288
0.199699968,0.019115127
0.201049611,0.01925958
0.204427838,0.0195733
0.20890002,0.019964164
0.213482827,0.020338196
0.217275128,0.020621492
0.21956411,0.020769737
0.2197074,0.02077422
0.217395216,0.020621028
0.21320419,0.020310542
0.208408341,0.019929384
0.204618171,0.019623104
0.202807903,0.019482375
0.203044593,0.019511547
0.20471938,0.019656516
0.20715712,0.019858383
0.210048079,0.020090547
0.213216424,0.02033809
0.215859845,0.020536971
0.21676074,0.020601438
0.214570045,0.020439363
0.20965898,0.020057296
0.204128459,0.019614037
0.19987078,0.019276144
0.197561562,0.01909613
0.197302699,0.019070894
0.198680356,0.019180043
0.200784981,0.019355391
0.203281537,0.01954063
0.206914172,0.019817184
0.211414635,0.020167095
0.214622602,0.020413228
0.214830711,0.020432093
0.211676061,0.020187652
0.206822693,0.019785994
0.202877253,0.019504004
0.200770736,0.019407805
0.200035542,0.019405514
0.200199738,0.019455694
0.201110721,0.019527295
0.202894107,0.01962093
0.205941573,0.019797222
0.210333973,0.020083823
0.21463272,0.020382617
0.216889635,0.020539588
0.215679049,0.020454892
0.211318061,0.020156641
0.205982625,0.019838188
0.20189476,0.019673164
0.200027704,0.019643381
0.20023407,0.019683768
0.202466637,0.019799619
0.206258386,0.020011959
0.210526288,0.020262533
0.214797288,0.020506648
0.218840584,0.020722299
0.222019032,0.020879892
0.22318612,0.02093419
0.221969783,0.020870903
0.218650967,0.020692139
0.214210227,0.020445577
0.21042338,0.020243709
0.208433807,0.020152272
0.20798187,0.020148767
0.208622664,0.020202542
0.209903032,0.020285246
0.211694285,0.020386124
0.214196086,0.020515609
0.216873705,0.020648155
0.218529671,0.020728331
0.217635185,0.020683291
0.213665605,0.020487168
0.208519414,0.020233736
0.204666987,0.020040244
0.201606065,0.019873476
0.19881998,0.019719151
0.198077857,0.019678606
0.200452223,0.019797813
0.204721481,0.020017535
0.209197685,0.020249945
0.212742805,0.020437262
0.214701086,0.02054339
0.215165898,0.020572552
0.214108974,0.020520428
0.211384311,0.020374774
0.208040148,0.020188661
0.205433249,0.020047422
0.203373924,0.019936995
0.20278427,0.019905288
0.203485638,0.019946269
0.205847159,0.020075319
0.209655643,0.020277849
0.21262373,0.020437477
0.214215308,0.020528292
0.214789361,0.020567965
0.214640379,0.020566179
0.213256121,0.02049614
0.20988065,0.020317964
0.204481587,0.020030351
0.200735226,0.019830442
0.199423283,0.019762325
0.200175017,0.01980689
0.203328609,0.019975177
0.208208397,0.020227448
0.213560462,0.020505208
0.218696088,0.020760085
0.22296384,0.020957399
0.226183921,0.021100423
0.227683783,0.021166578
0.227464706,0.021157782
0.226464584,0.021113427
0.225104019,0.021048662
0.224228635,0.021005654
0.224505499,0.021018208
0.225674003,0.021074454
0.226801768,0.02112799
0.227778107,0.021172184
0.229143858,0.021231157
0.230784208,0.021302922
0.231933832,0.021356874
0.232017726,0.021366242
0.231264368,0.02133337
0.229712665,0.021262916
0.227696821,0.021165869
0.225805789,0.021076178
0.224278927,0.021002692
0.223128304,0.020947825
0.222154573,0.02090246
0.221278057,0.020861714
0.221190006,0.020858416
0.222523108,0.020922826
0.225500435,0.021064595
0.228607401,0.021211112
0.229376838,0.021248718
0.227631405,0.021168828
0.224967808,0.02104271
0.222505108,0.020922113
0.220475942,0.020821441
0.21840097,0.020719358
0.216263175,0.020614821
0.214034557,0.020505047
0.212028697,0.020405397
0.211684614,0.020387709
0.213355795,0.02047128
0.215711579,0.020588126
0.215861216,0.020595511
0.212400466,0.020424043
0.208163366,0.020212923
0.20504947,0.020057973
0.202610955,0.019938645
0.200252697,0.019822562
0.198153153,0.019714923
0.196353361,0.01961733
0.195029899,0.019539561
0.194879517,0.019518287
0.196833238,0.019606304
